,text,spam
4720,"Subject: re : eott options  tracy ,  attached is a spreadsheet model which contains both black - scholes and  american option valuation models . these are the generally accepted methods  for valuation of options on equity . the "" european "" option prices assume  that the option holder can exercise his options only at maturity , while the  "" american "" style options can be exercised at any time during their life .  i have assumed in the examples that the underlying equity units have a market  value of $ 13 . 00 and that the options are struck at this level . the  volatility input is the other main assumption . eott has been trading  recently with a volatility ranging between 30 % to 40 % although looking  further back , the range is much wider .  to run the model , you must be linked with the options library . i am not  sure what lan you are connected with , but you can coordinate with zimin lu  ( x 36388 ) for help with loading the option library add - in module . on the ena  lan it is located under o : \ research \ exotica \ xll \ exotica . xll . this is  loaded in excel using the tools / add - ins and browse to reach the add - in  location .  - - stinson  x 34748  p . s . i will mail you a hard - copy of a plot showing recent eott volatility  as well . if you would like us to help you in running specific examples ,  please let me , vince , or zimin know .",0
4721,"Subject: re : contract agreement  habiba ,  looks good to me . pleasure to work with you .  vince  habiba bayi @ enron _ development  04 / 03 / 2000 06 : 23 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : contract agreement  hi ,  attached is the draft copy of the agreement for your review . i will call  lacima in london in the morning to fill in the gaps for the name of the book ,  the date they intend to publish it and the name of the person who will sign  on their behalf . as soon as i get your comments back , i will send the copy  to david , our attorney , and copy you as well .  thank you .  habiba",0
4722,"Subject: re : new invoice for energy and weather  vince ,  thanks !  ?  can you also let me know who my contact is for getting copy approved by  enron so we can use it in our publications ? ? i will try fiona grant again ,  but i ' m not getting anywhere .  ?  thanks ,  julie  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com  to : julie  sent : tuesday , april 10 , 2001 9 : 16 pm  subject : re : new invoice for energy and weather  julie ,  i signed the request for a check today .  vince  "" julie "" on 05 / 09 / 2001 04 : 47 : 05 pm  please respond to "" julie ""  to : ? ? "" vincejkaminski ""  cc : ? ?  subject : ? new invoice for energy and weather  vince ,  please find attached a replacement invoice for invoice number 215 . ? this  invoice includes the correction in charges for the weather course , and for  only one attendee for the energy derivatives course .  if you should have any questions , please contact me .  sincerely ,  julie  ( see attached file : enron 283 _ 9 _ 04 _ 01 . doc )",0
4723,"Subject: petrochem desk  vasant ,  it seems we have to help them . can kate help  on this project ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 23 / 2001  09 : 28 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  nelson neale @ enron  04 / 20 / 2001 10 : 29 am  to : vince j kaminski / hou / ect @ ect , vasant shanbhogue / enron @ enronxgate  cc :  subject : petrochem desk  i had a chance to speak with christian lebroc this morning with regard to  curve building for petrochemicals . as it turns out , christian left rac in  april and joined the petrochem desk as a trader . previous efforts at  construction of a forward curve by the group have focused on intuition or  swags . unfortunately , the group had a rough p & l year with at least some of  the blame directed toward the forward curve or lack thereof . when asked  about the fundamentals group , christian indicated that they ' d only been  around about 3 - 4 months and are not yet well - suited to curve building . john  nowlan is indeed the head of the group .  from a timing perspective , i told christian that it would probably take at  least 6 - 8 weeks to develop a curve , especially considering the need to  understand the key market drivers / fundamentals . as was suggested yesterday  during our meeting , a strong relationship between petrochemicals and a nymex  component ( e . g . , crude oil ) would provide a great beginning point - - we could  then potentially strengthen / augment this relationship with other key factors  ( e . g . , supply and demand terms ) borne out of our market research .  nelson",0
4724,"Subject: re : enron credit model docs for the comparative model study - to be  sent to professor duffie @ stanford  hi ben ,  i think i have read all the papers that are to be used in the comparative  model study to be sent to professor duffie at stanford .  these documents are all listed below . please let me know if i have omitted  any ( however , don ' t get the impression that i am begging for more papers to  read ) .  now i will try to transform my notes into a draft for professor duffie .  thanks ,  iris  list of papers for comparative model study  1 . actively managing corporate credit risk : new methodologies and  instruments for non - financial firms  by r . buy , v . kaminski , k . pinnamaneni & v . shanbhogue  chapter in a risk book entitled credit derivatives : application for risk  management , investment and portfolio optimisation  2 . neural network placement model  by george albanis , enroncredit ( 12 / 22 / 00 )  3 . pricing parent companies and their subsidiaries : model description and  data requirements  by ben parsons and tomas valnek , research group  4 . a survey of contingent - claims approaches to risky debt valuation  by j . bohn  www . kmv . com / products / privatefirm . html  5 . the kmv edf credit measure and probabilities of default  by m . sellers , o . vasicek & a . levinson  www . kmv . com / products / privatefirm . html  6 . riskcalc for private companies : moody ' s default model  moody ' s investor service : global credit research  7 . discussion document : asset swap model  by ben parsons , research group ( 4 / 20 / 01 )  8 . asset swap calculator : detailed functional implementation specification  ( version 1 . 0 )  by ben parsons , research group  9 . discussion document : live libor bootstrapping model  by ben parsons , research group ( 4 / 20 / 01 )  10 . the modelling behind the fair market curves : including country and  industry offsets  by nigel m . price , enron credit trading group  11 . pricing portfolios of default swaps : synthetic cbos - moody ' s versus  the full monte ( carlo )  by nigel m . price , enron credit trading group  12 . placement model vl . 0 : discussion document  by ben parsons , research group , 2000  13 . credit pricing methodology - enroncredit . com  by ben parsons , research group  14 . correlation : critical measure for calculating profit and loss on  synthetic credit portfolios  by katherine siig , enron credit group  15 . discussion document : var model for enron credit  by ben parsons , research group , ( 1 / 3 / 01 )  16 . methodology to implement approximate var model for the credit trading  portfolio  by kirstee hewitt , research group",0
4725,"Subject: enron announcement  car rental options for enron travelers  rental car contracts for 2001 have been awarded to :  national car rental ( primary ) and alamo rent - a - car ( secondary ) .  the intent of these agreements is to consolidate and leverage enron ' s total car rental spend to achieve the most favorable rates and non - pricing provisions ( i . e . insurance ) .  national car rental , due to its service levels , availability and total value proposition , has been awarded primary status and is recommended as the first choice for enron travelers ' needs .  alamo rent - a - car , a sister company to national , has been awarded a contract reflecting a secondary status , due to its service levels , availability and low cost solutions . alamo is recommended as an alternative to national , where available .  when you rent a vehicle in the united states , ( including puerto rico ) or canada , the following insurance provisions are included , regardless of rate selected :  1 . l / dw ( loss / damage waiver ) - this is what is called comprehensive or collision on your personal auto . it covers the rental vehicle and pays for any damage to it .  2 . liability - this covers people and property outside the rental vehicle . for both national and alamo , the coverage is $ 100 , 000 per person , $ 300 , 000 per occurrence and $ 50 , 000 for property damage .  * * important * * *  these coverages apply regardless of rate selected , as long as the following contract id is communicated at the time of reservation and rental is recorded on the transaction rental agreement . ( national - 5000838 alamo - # 143974 )  to enjoy the highest levels of service while renting a vehicle from enron ' s preferred suppliers , it is recommended that each traveler enroll in national ' s and alamo ' s preferred traveler programs . national ' s emerald club membership and alamo ' s quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return . the enrollment fees for these programs have been waived for enron travelers . enrollment packets will be mailed to the addresses of enron american express t & e cardholders . you may also find an enrollment form on the enron travel program intranet @ gss . enron . com .  if you have any questions or comments , please contact jeff leath at 713 - 646 - 6165 .",0
4726,"Subject: spring 2001 schematic  spring 2001 faculty ,  the spring 2001 schematic has been posted to embanet . to access the  schematic please open the jgsm area icon on the embanet desktop . next  please open the announcement jgsm icon . you will find the spring 2001  schematic located under the subject column . please open the document . if  you do not have access to embanet you will need to speak with david kilgore  at kilgore @ rice . edu or by calling david at 713 - 348 - 5378 .  thanks ,  kathy  kathy m . spradling  mba program coordinator  jesse h . jones graduate school of management  rice university  6100 main street , ms 531  houston , texas 77005 - 1892  phone : ( 713 ) 348 - 3313  fax : ( 713 ) 348 - 5251  email : spradlin @ rice . edu  http : / / www . rice . edu / jgs  e - mail : spradlin @ rice . edu  http : / / www . ruf . rice . edu / ~ jgs /",0
4727,Subject: approval ( sent by nguyen griggs )  user requests acces to / research / erg / basis / basisnw . . . . . please indicate if  you approve .  thanks  ngriggs  irm  o : / research / erg / basis / basisnw . . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by information risk management / hou / ect on  05 / 02 / 2000 01 : 17 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  security resource request system pending security processing  resource request how to process a request . . .  general information initials :  requestor : kimberly brown / hou / ect phone : 713 - 853 - 5193  requested for : kimberly brown / hou / ect  request type : update access  rc # : 0765 wo # :  company # : 413 priority : high  location : houston 1 . click to see what is being requested or see the resource  request ( s ) section below .  2 . click to process the request .  comments :  this is urgent request # : kbrn - 4 jxkk 6  submitted : 05 / 02 / 2000 09 : 59 : 11 am  name cost status implementation comments  directory / resource / other  o : / research / erg / basis / basisnw . . . . not started  request processing path  processed by status when comments  security  implementation  other security information  req ' s location :  network login id : unix login id :  editing history ( only the last five ( 5 ) are shown )  edit # past authors edit dates  1  2 kimberly brown  kimberly brown 05 / 02 / 2000 09 : 59 : 08 am  05 / 02 / 2000 09 : 59 : 11 am,0
4728,"Subject: very rough draft of the "" enron strategic plan "" to be sent to  professor duffie  hi ,  as per your request , here is a very rough draft of the document you  requested . it is far from being complete .  hopefully while in london i will have time to work on it some more .  your comments and feedback would be greatly appreciated .  thanks ,  iris",0
4729,"Subject: re : pserc industrial advisory board meeting invitation  vince ,  i agree with alex on this issue .  as an alternative for sponsorship . the ut electrical engineering dept . is  interested in sponsorship for research activities such as the one i just  completed or as martin performed when he was at ut ( just thought that i would  mention this as a possible alternative ) . would you be interested in a  presentation or a "" brown bag lunch "" on this subject ?  lance  alex huang  04 / 02 / 2001 08 : 55 am  to : vince j kaminski / hou / ect @ ect  cc : lance cunningham / na / enron @ enron  subject : re : pserc industrial advisory board meeting invitation  vince ,  i think it is important to keep a good relationship with pserc , but as of now ,  it is not worth two days of your time to attend the board meeting . besides ,  since  we are not a sponsor yet , we have virtually no voice in the meeting and our  presence  sometimes is awkward . again , even if we are one of the thirty or so sponsors ,  our  voice is rather limited , for most of the other sponsors have different  concerns from  ours . one way to remedy this is to individually sponsor some research  projects , via  sumer intern or invited talks .  alex",0
4730,"Subject: re : youyi  vince , this will be perfect for us . we will work with shirley while keeping  you and krishna informed of the timing and location of the move . i will also  speak with youyi tomorrow about our plans . many thanks , kim .  vince j kaminski @ ect  01 / 16 / 2001 01 : 39 pm  to : kimberly watson / et & s / enron @ enron  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : youyi  hi kim ,  i don ' t see any problem . for the time being , he can keep his desk on the 19 th  floor as  well ( and the same phone number ) . it will be helpful when he has to work  closely with krishna  under time constraint .  at some point , as we hire more people and run out of space , we can move him  completely to  your floor .  please , ask your assistant to call shirley and arrange the move .  vince  kimberly watson @ enron  01 / 12 / 2001 04 : 21 pm  to : vince j kaminski / hou / ect @ ect  cc : pinnamaneni krishnarao / hou / ect @ ect  subject : youyi  hi vince !  i hope you and a nice christmas and new year ! it ' s nice to be back and in  the full swing of the new year .  i have a question for you . i spoke with krishna prior to him leaving for  india about the possibility of moving youyi up to our floor so that we can  work closer with him . krishna thought that this would be a good idea . it  would be great to have youyi with us soon so that he will be intimately  involved with the whole approach of our prototype model . although krishna  will be back at the end of the month , would you mind if i speak with youyi  and begin the paperwork for moving him onto our floor ? i ' m not sure if  krishna has mentioned this to youyi yet . i did not want to surprise anyone  and wanted to run this by you or krishna for final approval .  many thanks , kim .",0
4731,"Subject: re : fw : possible visit to enron by professor nalin kulatilaka of  boston university  iris ,  i wrote an endorsement for his book on real options ( it was on the cover  under jeff skilling ' s  name ) . let ' s invite him to the thursday lunch .  vince  from : iris mack / enron @ enronxgate on 03 / 29 / 2001 05 : 52 pm  to : stinson gibner / hou / ect @ ect , stinson gibner / enron communications  cc : vince j kaminski / hou / ect @ ect  subject : fw : possible visit to enron by professor nalin kulatilaka of boston  university  hi stinson ,  a colleague of mine - professor nalin kulatilaka of boston university -  is interested in visiting enron to give a talk on work he is doing in the  broadband area .  please see the forwarded emails for further information and available  dates .  can you let me know if we can give him a forum at one of our thursday  research lunches or a friday brown bag lunch ?  thanks ,  iris  - - - - - original message - - - - -  from : nalin kulatilaka @ enron  com ]  sent : thursday , march 29 , 2001 5 : 40 pm  to : mack , iris  cc : lin , martin  subject : re : possible visit to enron by professor nalin kulatilaka of boston  university  hi iris  i have two different hats to wear in talking to enron . one is as a  financial economist . the other as the director of the newly formed "" global  mobility innovation initiative ( gmii ) - - this is the research project  funded by lucent , involving bu , lbs , and insead , to study various aspects  of the mobile internet ( read 3 g ) .  on the former i am working with a couple of ph . d . students in understanding  ( a ) details of how having physical supply ( inventory ) can be used by a  market maker . this is a problem that has been studies in the context of  specialists inventory in the stock market but i think really interesting in  the way enron does it in some of the newer markets like bandwidth . i  think this is a big issue in lighting up all the dark fiber that is in the  ground .  ( b ) how enron is disciplining the internal decision making process with  market . this is in many ways the critical aspect of real options that  most finance people miss - - having options is one thing but exercising them  and realizing their value is another . all of the incomplete contracting ,  asymmetric information , and incentive issues are ignored in real options  valuation models . but they are real in practice . my impression is enron ' s  real success is in putting place an organization that is able to mitigate  these problems by imposing a market disciplining .  ( c ) how enron manages the various books that involve physicals , financials ,  credit etc . this is specially important when many of the real assets have  options features and therefore , include non - linear risk profiles . the  story of gas is pretty well understood but not many of the others markets  enron has been moving into over the last few years .  on the gmii front , i think that some interesting opportunities arise when  you think of the spectrum in a way similar to that of dark fiber . i am  working with several people at lucent on this issue . i think it would be  wonderful to engage in a conversation with enron and lucent folks in the room .  i can do a lunch time talk on any of these issues . perhaps we can discuss  some of these over a conference call . clearly , having vince kaminski in the  room would be very important to me .  as for schedules , the first 3 weeks of april are horrible . april 26 / 27 ,  may 3 / 4 are good for me .  regards  nalin  at 06 : 56 pm 03 / 22 / 2001 , mack , iris wrote :  > hi ,  >  > as we briefly discussed , i spoke with one of my colleagues ( dr .  > martin lin ) about your visiting enron to give a talk and to spend some  > time with us to discuss you work in telecommunications , real options ,  > etc .  >  > martin and i are working on various broadband related problems .  >  > we thought it might be helpful if you let us know a bit more about  > the following :  > * when you want to come ( the research group has weekly  > catered lunch on thursday and brown bag lunches on every other friday ) .  >  > * a description of what you want to talk about with respect  > to telecoms , broadband , etc .  > * who you would like to meet with me - vince kaminski ( our  > boss ) , any other of our colleagues in research , broadband , etc .  > . . . . . . . . . . . . . . . . . etc .  >  >  >  >  > look forward to hearing from you .  >  > regards ,  > iris",0
4732,"Subject: re : full version  darrell ,  thanks a lot . i really appreciate it . the text is below our usual  standards but we are completely swamped with work here .  vince  darrell duffie on 08 / 15 / 2000 04 : 54 : 23 pm  please respond to darrell duffie  to : vince . j . kaminski @ enron . com  cc :  subject : re : full version  i ' ll have a look !  i haven ' t much time , but can certainly  get you a quick reaction , at least !  best , darrell  > x - lotus - fromdomain : ect  > from : "" vince j kaminski ""  > to : duffie @ stanford . edu  > date : thu , 10 aug 2000 14 : 04 : 47 - 0500  > subject : full version  > mime - version : 1 . 0  > content - disposition : inline  > x - uidl : 9 fef 7462 afa 5 d 4 ee 6 co 4 c 9 co 2 df 71 b 25  > x - keywords :  >  >  >  > darrell ,  >  > grant just alerted me that i sent you only part of the text .  >  > here is the full chapter with an aged version of gran ' t part .  > what i sent you represents an update of his contribution .  >  > sorry for that .  >  > vince  >  > ( see attached file : volo 720 . doc )  darrell duffie  mail gsb stanford ca 94305 - 5015 usa  phone 650 723 1976  fax 650 725 7979  email duffie @ stanford . edu  web http : / / www . stanford . edu / ~ duffie / ",0
4733,"Subject: follow - up on siam workshop  i am forwarding for your attention the resume of peter percell  who has an extensive experience in modeling physical flows  of natural gas in pipeline systems . peter is looking currently for a job .  i met him last week at the meeting of the science and industry advance with mathematics  society at the university of houston .  the application of recent developments in optimization theory  and numerical methods can help enron to improve further  efficiency of our pipeline system and reduce the consumption of compressor fuel .  please , let me know if you interested in introducing peter to executives  in your organization . i shall be glad to make arrangements for an interview .  vince kaminski  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 30 / 2001 02 : 17 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  peter percell on 04 / 30 / 2001 11 : 16 : 58 am  to : vincent kaminski  cc :  subject : follow - up on siam workshop  i enjoyed your presentation , and meeting you briefly afterwards , at the  siam workshop last friday .  i have extensive experience as a technical leader in the design and  development of modeling and simulation software products , mostly  for the oil and gas pipeline industry .  i am looking for a position that can utilize my software development and  mathematical skills . getting out of the narrow confines of the pipeline  simulation industry would be a plus .  please consider whether i might fit in your group . your answer to a  question indicated that i have several of the skills you look for .  also , please let me know , by email , the names and contact information of  other managers within enron who might benefit from having someone with  my qualifications in their group .  attached are my resume and an addendum covering academic & consulting  experience . publications are available on request .  i will call you in a couple of days to follow up on this email .  thank you for your time .  peter percell 10030 doliver drive  percell @ swbell . net houston , tx 77042 - 2016  ( 713 ) 532 - 3836 voice & fax  - percell , peter resume only . doc  - percell , peter a & c exp . doc",0
4734,"Subject: hea ' s 34 th annual sports tournament  vincent kaminski ,  you should have received a fax over the labor day weekend regarding our  upcoming sports tournament . if you did not receive it , please visit our  website at www . houstonenergy . org and go to the "" next scheduled event "" , or  just go directly to http : / / www . houstonenergy . org / public / sportscover . doc . for  all the information you need . hope to see you there and don ' t delay in  sending in your registration !  this message was sent by :  teresa knight , executive director  houston energy association ( hea )  phone : ( 713 ) 651 - 0551  fax : ( 713 ) 659 - 6424  tknight @ houstoneneryg . org  if you would like to have your email address removed from our mailing list ,  please click the link below to the hea home page , where you will find a  mini - form to remove your name automatically .  http : / / www . houstonenergy . org /  if you did not receive the attached file or it was corrupted , you can find it  at : http : / / www . houstonenergy . org / public /",0
4735,"Subject: re : datren williams acceptance  what a kind and thoughtful man you always are , vince . . . . i have always  appreciated  that in you ! i just moved to another position this week - with sheila  knudsen in ena  compensation , but i will always remember how wonderful you are with the  associates  and analysts in the program , and will miss having the opportunity to touch  base with  you occasionally . thank you for being the special man you are !  carol  p . s . i doubt that you know who i am , but i had worked with the program for  two years ,  having been hired by mike smalling in october 1998 . when i first moved to  houston  ( from ohio ) and enron , i rode the # 35 bus for a short while . you helped me  find enron the first  day i rode it , but i didn ' t know who you were until i saw you at our super  saturday  activities . you will never know how much that assistance meant to me - a  shy ,  street - dumb girl from toledo , ohio , in a city like houston , who didn ' t know  how to  ride a bus ! all of enron loves you , and i know why !  vince j kaminski  10 / 12 / 2000 04 : 32 pm  to : carol coats / hou / ect @ ect  cc :  subject : re : datren williams acceptance  carol ,  thanks .  vince  carol coats  10 / 12 / 2000 04 : 09 pm  to : vince j kaminski / hou / ect @ ect  cc : stinson gibner / hou / ect @ ect  subject : re : datren williams acceptance  you are right , vince . . . . celeste and i did discuss it , and she approved his  feb . start date .  datren does know about that , so it sounds like it is cleared up .  thanks so much , and we are sorry for the confusion !  carol  vince j kaminski  10 / 12 / 2000 03 : 58 pm  to : stinson gibner / hou / ect @ ect  cc : carol coats / hou / ect @ ect  subject : re : datren williams acceptance  stinson ,  i think it ' s a mistake . it should be february .  vince  stinson gibner  10 / 10 / 2000 08 : 11 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : datren williams acceptance  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 10 / 10 / 2000  08 : 10 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  carol coats  09 / 29 / 2000 02 : 36 pm  to : celeste roberts / hou / ect @ ect  cc : stinson gibner / hou / ect @ ect  subject : datren williams acceptance  celeste ,  i just received datren williams ' acceptance with the following note attached :  "" my graduation date ( ph . d . candidate from lsu ) is dec . 2000 . celeste roberts  has informed me that i would have the option of starting work feb . 2001 . i am  under the impression that i will start in feb . 2001 . my offer letter has a  start date  of aug . 2001 . if this is a problem , please give me a call .  looking forward to working at enron .  thanks a million ,  datren w . ""  please let me know if he may in fact start in feb . 2001 , and if so , do you  have  a specific date for him , or may he choose ?  thanks , celeste ,  carol",0
4736,"Subject: outage pricing model revision : allowing for power price vs . outage  correlation  i have included provision for providing rank correlation between "" jump  occurrence in daily average power price "" and "" outage occurrence "" . the model  will provide the same claim distribution as before when pricevsoutage  correlation = 0 is used . claim goes up as the correlation is increased . i  have performed some sensitivity analysis and the results seem to make sense .  the new model workbook is "" 40901 . xls "" and corresponding  dll is "" outagepricingo 40901 . dll "" , both located in  o : \ grm \ research \ outagerisk \ subdirectory . the price vs . outage rank  correlation input will need to be provided in "" main "" spreadsheet . please  call me if you have any questions .  - amitava",0
4737,"Subject: academic seeks job  find below resume and email from someone who has built an electric generation  commitment optimization model and is job - hunting .  his skills look pretty good .  should we bring him for an interview ?  - - stinson  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 04 / 10 / 2000  10 : 01 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : samer takriti @ enron communications on 04 / 07 / 2000 03 : 32 pm  to : stinson gibner / hou / ect @ ect  cc :  subject : fw : resume  another one .  - samer  - - - - - forwarded by samer takriti / enron communications on 04 / 07 / 00 03 : 34 pm  - - - - -  "" stephen schwartz ""  02 / 02 / 00 10 : 14 am  to : "" samer takriti ""  cc :  subject : fw : resume  - - - - - original message - - - - -  from : jorge f valenzuela [ mailto : "" jorgev + "" @ pitt . edu ]  sent : monday , january 31 , 2000 9 : 46 pm  to : stakrit @ ei . enron . com ; stakrit @ ei . enron . com  subject : resume  dear dr . takriti ,  my name is jorge valenzuela . we met last year in the workshop , "" the new  generation of unit commitment models "" . after your presentation , we had a  brief conversation . i defended my ph . d . dissertation in industrial  engineering at the university of pittsburgh last december . currently , i am  teaching at the business school of the university of pittsburgh , but my  interest is to work for an electric power company such as enron .  during the last three years , my work has revolved around modeling of  electric power systems . my ph . d . dissertation deals with the scheduling of  generating units under the new operating environment . i have proposed a  formulation that includes the option of trading at market - clearing prices  with a power pool . i model the market - clearing price by a stochastic  process based on the stochastic processes of the generating unit  availabilities and the aggregate load . i use probabilistic dynamic  programming to obtain the schedule that maximizes the expected profit .  in my resume , herewith attached , i have listed some other work that i have  done in modeling electric power systems . i would like to add that i am a  very versatile person with strong background in operations research ,  statistics , and information technology .  please call or e - mail me if you think that your company could make use of  a person as me . thank you very much for your kind consideration .  best regards ,  jorge valenzuela  215 sandy dr .  glenshaw , pa 15116  telephone : ( 412 ) 492 - 9886  email : jorgev @ pitt . edu  enclosure  - resume . doc",0
4738,"Subject: resumes  karen ,  i have forwarded all the resumes to charlene jackson about 10 days ago .  i am resending 4 resumes ( in the case of paolo it ' s a copy of his e - mail  message )  i have in electronic format . the resume for gappy will be faxed to you .  thanks for your help .  vince",0
4739,"Subject: sas online tutorial  hi -  we have access to the sas online tutorial for the next 30 days . point your  browser to  and use the username "" enron "" and password "" enron "" to enter .  the way this product works is designed for a single user ( it sets a "" cookie ""  allowing you to "" resume "" your place in the tutorial when you re - enter . )  since several of us may use it , we ' ll need to work around this , each of us  remembering where we were before and recreating any sample data sets , etc  necessary for the lesson in progress .  clayton  ps the module eis / olap will be a part of our installation next month , but is  not currently available  pps please remember to use your local browser to browse the sas online  documentation . invoking a browser on the unix server is inefficient .",0
4740,"Subject: re : loan recommendation form  li ,  i shall take care of it thursday .  please , call me at the end of the day .  vince  li xiao @ enron  06 / 27 / 2000 11 : 31 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : loan recommendation form  hi , vince ,  i was told by molly that she hasn ' t received the recommendation form from you  yet .  since i got admission late from the school , now i am short of time of getting  i - 20 which needs loan approval ,  and getting visa status transferred ( from h - 1 to f - 1 ) which requires i - 20 and  loan approval  and normally takes around 45 days through ins ( immigration naturalization  service ) .  now , i am trying to push every step to speed up the process in order to  catch up the school opening at beginning of sept .  i know i just told you this late last week . nevertheless , i am writing to see  if you can squeeze some time to finish the recommendation form anytime soon .  it will be a big help .  thank you very much , vince .  have a good day .  sincerely ,  li x 39635",0
4741,"Subject: daily rates - jackups  john :  claudio put together a spreadsheet for cheking the change on a composed  jackup index against the change on individual categories of jackups and  semis . he did not weighted the index because we think we will benefit from a  simpler index price calculation by taking the straight average .  the results show a good r - square between the general index and individual  jackup categories - on the range of 0 . 7 - 0 . 8 . only one category displayed a  poor r - square - about 0 . 3 . for semis of 4 tht and 5 th generation , however , we  noticed a degradation on the hedge effectiveness - r - squares about 0 . 2 - 0 . 3 .  you may verify each regression by changing the choice cell ( ax 2 on analysis ) .  claudio is also starting to analyze how gas and crude past moving averages ,  12 month swaps on gas / crude , and rigs utilization explains the daily rates .  we will forward the results as soon as we finish .  please call me or claudio if you have questions .  paulo issler",0
4742,"Subject: thanks for your help ! !  vince ,  my apologies for writing to you after such a long gap . i wanted to thank you  for the book you sent , as well as al the help that is been rendered by  krishna towards our efforts here  our efforts here are becoming more intense and i will continue to need your  group help as we proceed along the way .  separately i have not yet forgotten about the training we had spoken about .  however , give the intensity of our current effort we may need to hold on to  that for some months . in the meantime we will continue to work together .  once again i would like to thank you and krishna for all your help and  support .  thanks and best regards  sandeep",0
4743,"Subject: re : implementation of smothing algorithm for forward forward  volatilities calculation  winston ,  i am sending you the documentation on the new methodology for creating ffvols  from implied vols . this methodology requires some minimization procedure  to fit the given vol curve with a smoothing function . i am sending you the  code i wrote that performs minimization with simulated annealing method from  numerical recipes .  we might need to discuss some details . please , let me know if you have  questions .  tanya .",0
4744,"Subject: real options conference programs ( ucla , july 11 - 14 )  please find attached the programs for the two back - two - back conferences on  real options at ucla ( you may also download them from www . realoptions . org and  www . rogroup . com ) . the two conferences are separate but complementary events .  the first conference , co - sponsored with accenture and morgan stanley dean  witter , on july 11 - 12 , is a professional conference on real options valuation  in the connected economy : high tech , pharma , energy , corporate valuation &  strategic / portfolio management . for information and online registration see  www . rogroup . com .  the second is the 5 th annual international conference on real options : theory  meets practice ( the annual industry event where academics and practitioners  get together to share the latest developments on theory and applications ) ,  co - organized with the anderson school at ucla on july 13 - 14 . for information  and online registration see www . realoptions . org  between the two complementary events , we are pleased to present an extensive  array of practitioner and cutting - edge academic presentations , sharing of  experiences by corporate executives , and panel discussions by experts from  leading organizations and universities . our keynote speaker this year will be  eduardo s . schwartz of ucla .  interested participants must register for the conference online  www . realoptions . org ) and indicate hotel preferences by may 31 or asap .  we look forward to seeing you at this exciting event , and would appreciate if  you share this with interested colleagues .  lenos trigeorgis  - 5 2001 . doc  - 5 2001 . doc",0
4745,"Subject: baxter 16 oct . please review the following ticketed itinerary  vince ,  attached is a copy of my agenda for today ' s trip to berkeley . also , my cell  phone number is 281 - 793 - 0567 .  thanks ,  ashley  - - - - - - - - - - - - - - - - - - - - - - forwarded by ashley baxter / corp / enron on 10 / 16 / 2000  08 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  diane fitzgerald on 10 / 13 / 2000 05 : 36 : 50 pm  to : "" ' ashley baxter @ 7136463011 ' ""  cc : "" ' ashley . baxter @ enron . com ' ""  subject : baxter 16 oct . please review the following ticketed itinerary  baxter / ashley  eb 3614  etkt receipt  enron broadband services  date : oct 13 2000  service date from to depart arrive  continental airlines 16 oct houston tx san f ca 1155 a 158 p  co 1511 y mon g . bush interco san francisco  terminal c terminal s  snack non stop  reservation confirmed 4 : 03 duration  aircraft : mcdonnell douglas all md - 80 series  seat 09 d no smoking confirmed baxter / ashley ( i  continental airlines 17 oct oakland ca houston tx 630 a 1229 p  co 1720 y tue international g . bush interco  terminal 1 terminal c  snack non stop  reservation confirmed 3 : 59 duration  aircraft : boeing 737 - 500  seat 07 a no smoking confirmed baxter / ashley ( i  aisle seat unavailable . req again at ck in . window confirmed  your etkt confirmation number is : m x n c v t  miscellaneous 16 dec houston tx  sat * * thank you for using the tap * *  reservation number ( s ) co / mxncvt  baxter / ashley soc 083 erl 028  co frequent flyer cofcl 37772  ashley baxter 713 853 - 3589  intl tvlrs : carry sos wallet card w / enronassistance info  call sos : in u . s 800 523 - 6586 / intl 215 245 - 4707 ( collect )  this is the passenger receipt for your electronic ticket .  please check - in with photo identification and with  either ( 1 ) this receipt or ( 2 ) your confirmation number .  your etkt confirmation number is : m x n c v t  regards ,  diana fitzgerald  ( 713 ) 650 - 8080 ext . 1152  ( 713 ) 860 - 1152 - direct line  the travel agency in the park",0
